group 05804, 1 videos, 55282 frames, use time 8.033449 seconds
group 05805, 1 videos, 7155 frames, use time 1.346152 seconds
group 05806, 1 videos, 37578 frames, use time 9.393469 seconds
group 05807, 1 videos, 30077 frames, use time 4.378505 seconds
group 05808, 1 videos, 218589 frames, use time 31.887892 seconds
group 05809, 1 videos, 22676 frames, use time 4.387633 seconds
group 05810, 1 videos, 9646 frames, use time 1.632650 seconds
group 05811, 1 videos, 30342 frames, use time 4.386784 seconds
group 05812, 1 videos, 36557 frames, use time 11.250858 seconds
group 05813, 1 videos, 103762 frames, use time 14.230023 seconds
group 05814, 1 videos, 52760 frames, use time 8.517809 seconds
group 05815, 1 videos, 7942 frames, use time 2.079179 seconds
group 05816, 1 videos, 60549 frames, use time 8.532550 seconds
group 05817, 1 videos, 110508 frames, use time 15.725136 seconds
group 05818, 1 videos, 14694 frames, use time 2.150289 seconds
group 05819, 1 videos, 25537 frames, use time 4.676335 seconds
group 05820, 1 videos, 11798 frames, use time 1.708649 seconds
group 05821, 1 videos, 42547 frames, use time 6.088494 seconds
group 05822, 1 videos, 22399 frames, use time 2.811373 seconds
group 05823, 1 videos, 1279 frames, use time 0.149477 seconds
group 05824, 1 videos, 10129 frames, use time 0.843034 seconds
group 05825, 1 videos, 820 frames, use time 0.090129 seconds
group 05826, 1 videos, 64805 frames, use time 12.113708 seconds
group 05827, 1 videos, 1819 frames, use time 0.237012 seconds
group 05828, 1 videos, 48405 frames, use time 6.863215 seconds
group 05829, 0 videos, 0 frames, use time 0.086797 seconds
group 05830, 1 videos, 10239 frames, use time 1.024463 seconds
group 05831, 1 videos, 17926 frames, use time 2.697030 seconds
group 05832, 1 videos, 19425 frames, use time 2.825786 seconds
group 05833, 1 videos, 70823 frames, use time 13.050457 seconds
group 05834, 1 videos, 6018 frames, use time 0.909406 seconds
group 05835, 1 videos, 177720 frames, use time 33.405364 seconds
group 05836, 1 videos, 3988 frames, use time 0.751278 seconds
group 05837, 1 videos, 17248 frames, use time 2.101001 seconds
group 05838, 1 videos, 8158 frames, use time 1.244341 seconds
group 05839, 1 videos, 52476 frames, use time 8.786750 seconds
group 05840, 1 videos, 89737 frames, use time 12.633619 seconds
group 05841, 1 videos, 6645 frames, use time 1.152477 seconds
group 05842, 1 videos, 5859 frames, use time 0.926529 seconds
group 05843, 1 videos, 89519 frames, use time 12.421847 seconds
group 05844, 1 videos, 71041 frames, use time 10.236582 seconds
group 05845, 1 videos, 4527 frames, use time 0.863103 seconds
group 05846, 1 videos, 896 frames, use time 0.156520 seconds
group 05847, 1 videos, 63451 frames, use time 9.009823 seconds
group 05848, 1 videos, 61147 frames, use time 8.785489 seconds
group 05849, 1 videos, 45651 frames, use time 6.512015 seconds
group 05850, 1 videos, 50043 frames, use time 7.112935 seconds
group 05851, 1 videos, 29224 frames, use time 4.146163 seconds
group 05852, 1 videos, 3448 frames, use time 0.545501 seconds
group 05853, 1 videos, 27627 frames, use time 4.021417 seconds
group 05854, 1 videos, 1769 frames, use time 0.320291 seconds
group 05855, 1 videos, 17341 frames, use time 2.610328 seconds
group 05856, 1 videos, 55221 frames, use time 8.582692 seconds
group 05857, 1 videos, 39363 frames, use time 6.701057 seconds
group 05858, 1 videos, 117826 frames, use time 21.513272 seconds
group 05859, 1 videos, 2281 frames, use time 0.280782 seconds
group 05860, 1 videos, 43205 frames, use time 6.252668 seconds
group 05861, 1 videos, 353 frames, use time 0.092880 seconds
group 05862, 1 videos, 40303 frames, use time 6.017933 seconds
group 05863, 1 videos, 9967 frames, use time 1.494520 seconds
group 05864, 1 videos, 28268 frames, use time 4.113761 seconds
group 05865, 1 videos, 36876 frames, use time 5.029877 seconds
group 05866, 1 videos, 55259 frames, use time 7.768438 seconds
group 05867, 1 videos, 1322 frames, use time 0.244507 seconds
group 05868, 1 videos, 25570 frames, use time 2.946416 seconds
group 05869, 1 videos, 32735 frames, use time 5.002914 seconds
group 05870, 1 videos, 129241 frames, use time 18.134263 seconds
group 05871, 1 videos, 62102 frames, use time 8.767511 seconds
group 05872, 1 videos, 36763 frames, use time 9.146537 seconds
group 05873, 1 videos, 3386 frames, use time 0.555299 seconds
group 05874, 1 videos, 110837 frames, use time 16.066303 seconds
group 05875, 1 videos, 70829 frames, use time 10.329682 seconds
group 05876, 1 videos, 80609 frames, use time 11.104815 seconds
group 05877, 1 videos, 10739 frames, use time 1.589375 seconds
group 05878, 1 videos, 7221 frames, use time 1.126599 seconds
group 05879, 1 videos, 9750 frames, use time 1.428903 seconds
group 05880, 1 videos, 1240 frames, use time 0.258738 seconds
group 05881, 1 videos, 18216 frames, use time 2.463786 seconds
group 05882, 1 videos, 11645 frames, use time 1.773965 seconds
group 05883, 1 videos, 1756 frames, use time 0.414656 seconds
group 05884, 1 videos, 116374 frames, use time 13.695999 seconds
group 05885, 1 videos, 69895 frames, use time 9.892478 seconds
group 05886, 1 videos, 30283 frames, use time 5.299847 seconds
group 05887, 1 videos, 147627 frames, use time 25.681913 seconds
group 05888, 0 videos, 0 frames, use time 0.045753 seconds
group 05889, 1 videos, 14813 frames, use time 2.135237 seconds
group 05890, 1 videos, 71397 frames, use time 12.045175 seconds
group 05891, 1 videos, 27427 frames, use time 3.711698 seconds
group 05892, 1 videos, 13299 frames, use time 1.961307 seconds
group 05893, 1 videos, 6332 frames, use time 2.333543 seconds
group 05894, 1 videos, 37220 frames, use time 5.305231 seconds
group 05895, 1 videos, 57023 frames, use time 8.190752 seconds
group 05896, 1 videos, 12997 frames, use time 1.915937 seconds
group 05897, 1 videos, 3785 frames, use time 1.334493 seconds
group 05898, 1 videos, 6388 frames, use time 0.951310 seconds
group 05899, 1 videos, 35130 frames, use time 7.219543 seconds
group 05900, 1 videos, 30398 frames, use time 4.408511 seconds
group 05901, 1 videos, 20927 frames, use time 3.117961 seconds
group 05902, 1 videos, 42236 frames, use time 5.649508 seconds
group 05903, 1 videos, 7348 frames, use time 1.580164 seconds
group 05904, 1 videos, 6995 frames, use time 1.015576 seconds
group 05905, 1 videos, 18646 frames, use time 2.764301 seconds
group 05906, 1 videos, 10021 frames, use time 1.164038 seconds
group 05907, 1 videos, 69813 frames, use time 9.381013 seconds
group 05908, 1 videos, 1840 frames, use time 0.378837 seconds
group 05909, 1 videos, 3329 frames, use time 0.498312 seconds
group 05910, 1 videos, 93998 frames, use time 12.853625 seconds
group 05911, 1 videos, 18109 frames, use time 1.431394 seconds
group 05912, 1 videos, 37188 frames, use time 5.482570 seconds
group 05913, 1 videos, 69904 frames, use time 7.888727 seconds
group 05914, 1 videos, 71760 frames, use time 10.299860 seconds
group 05915, 1 videos, 7536 frames, use time 1.128843 seconds
group 05916, 1 videos, 15169 frames, use time 1.872608 seconds
group 05917, 1 videos, 36467 frames, use time 7.270854 seconds
group 05918, 1 videos, 45801 frames, use time 9.890430 seconds
group 05919, 1 videos, 31451 frames, use time 4.411577 seconds
group 05920, 1 videos, 55460 frames, use time 7.516727 seconds
group 05921, 1 videos, 33296 frames, use time 4.745272 seconds
group 05922, 1 videos, 102326 frames, use time 10.292306 seconds
group 05923, 1 videos, 18643 frames, use time 2.747301 seconds
group 05924, 1 videos, 4559 frames, use time 0.909289 seconds
group 05925, 0 videos, 0 frames, use time 0.097071 seconds
group 05926, 1 videos, 36625 frames, use time 5.306709 seconds
group 05927, 1 videos, 15512 frames, use time 2.263998 seconds
group 05928, 1 videos, 11985 frames, use time 1.744170 seconds
group 05929, 1 videos, 244202 frames, use time 27.337512 seconds
group 05930, 1 videos, 62419 frames, use time 10.119056 seconds
group 05931, 1 videos, 8396 frames, use time 0.879230 seconds
group 05932, 1 videos, 12234 frames, use time 1.242102 seconds
group 05933, 1 videos, 912 frames, use time 0.143224 seconds
group 05934, 1 videos, 763 frames, use time 0.245855 seconds
group 05935, 1 videos, 176554 frames, use time 31.589956 seconds
group 05936, 1 videos, 74232 frames, use time 10.733958 seconds
group 05937, 1 videos, 144506 frames, use time 23.733709 seconds
group 05938, 1 videos, 74432 frames, use time 10.733081 seconds
group 05939, 1 videos, 91005 frames, use time 12.734489 seconds
group 05940, 1 videos, 131064 frames, use time 18.336191 seconds
group 05941, 1 videos, 11788 frames, use time 2.407645 seconds
group 05942, 1 videos, 70529 frames, use time 12.770641 seconds
group 05943, 1 videos, 34505 frames, use time 6.052613 seconds
group 05944, 1 videos, 10520 frames, use time 1.787150 seconds
group 05945, 1 videos, 6811 frames, use time 0.851981 seconds
group 05946, 1 videos, 10025 frames, use time 2.115842 seconds
group 05947, 1 videos, 2839 frames, use time 0.344491 seconds
group 05948, 1 videos, 94468 frames, use time 17.373395 seconds
group 05949, 1 videos, 124832 frames, use time 21.449535 seconds
group 05950, 1 videos, 4079 frames, use time 0.899501 seconds
group 05951, 1 videos, 191518 frames, use time 32.707156 seconds
group 05952, 1 videos, 34285 frames, use time 5.032637 seconds
group 05953, 1 videos, 39432 frames, use time 10.102255 seconds
group 05954, 1 videos, 54581 frames, use time 15.709304 seconds
group 05955, 1 videos, 3023 frames, use time 0.457186 seconds
group 05956, 1 videos, 15806 frames, use time 2.001812 seconds
group 05957, 1 videos, 39306 frames, use time 5.895252 seconds
group 05958, 1 videos, 4678 frames, use time 0.673249 seconds
group 05959, 1 videos, 8699 frames, use time 1.274707 seconds
group 05960, 1 videos, 65887 frames, use time 9.745315 seconds
group 05961, 1 videos, 39081 frames, use time 5.580188 seconds
group 05962, 1 videos, 100226 frames, use time 18.739003 seconds
group 05963, 1 videos, 103187 frames, use time 17.330222 seconds
group 05964, 1 videos, 100615 frames, use time 16.445027 seconds
group 05965, 1 videos, 142439 frames, use time 14.411945 seconds
group 05966, 1 videos, 6895 frames, use time 1.078855 seconds
group 05967, 1 videos, 80718 frames, use time 11.159799 seconds
group 05968, 1 videos, 112571 frames, use time 15.184884 seconds
group 05969, 1 videos, 12070 frames, use time 1.843423 seconds
group 05970, 1 videos, 8689 frames, use time 1.319762 seconds
group 05971, 1 videos, 51764 frames, use time 7.469580 seconds
group 05972, 1 videos, 14032 frames, use time 2.235845 seconds
group 05973, 1 videos, 32100 frames, use time 5.010377 seconds
group 05974, 1 videos, 64820 frames, use time 9.310927 seconds
group 05975, 1 videos, 16992 frames, use time 2.548258 seconds
group 05976, 1 videos, 20032 frames, use time 2.116307 seconds
group 05977, 1 videos, 35162 frames, use time 3.872591 seconds
group 05978, 1 videos, 27863 frames, use time 4.048471 seconds
group 05979, 1 videos, 1948 frames, use time 0.480210 seconds
group 05980, 1 videos, 32388 frames, use time 4.719447 seconds
group 05981, 1 videos, 47314 frames, use time 7.579234 seconds
group 05982, 1 videos, 69183 frames, use time 10.904884 seconds
group 05983, 1 videos, 81759 frames, use time 11.533975 seconds
group 05984, 1 videos, 1552 frames, use time 0.234941 seconds
group 05985, 1 videos, 70813 frames, use time 10.218193 seconds
group 05986, 1 videos, 4672 frames, use time 0.758960 seconds
group 05987, 1 videos, 76759 frames, use time 10.258232 seconds
group 05988, 1 videos, 54948 frames, use time 16.042725 seconds
group 05989, 1 videos, 135278 frames, use time 19.233043 seconds
group 05990, 1 videos, 25479 frames, use time 4.670066 seconds
group 05991, 1 videos, 7886 frames, use time 1.090457 seconds
group 05992, 1 videos, 54216 frames, use time 10.364672 seconds
group 05993, 1 videos, 85763 frames, use time 14.206774 seconds
group 05994, 1 videos, 138598 frames, use time 20.887698 seconds
group 05995, 1 videos, 3487 frames, use time 0.726804 seconds
group 05996, 1 videos, 52993 frames, use time 7.167811 seconds
group 05997, 1 videos, 16531 frames, use time 2.949757 seconds
group 05998, 1 videos, 10491 frames, use time 2.112877 seconds
group 05999, 1 videos, 6372 frames, use time 1.532895 seconds
group 06000, 1 videos, 24642 frames, use time 2.164285 seconds
group 06001, 1 videos, 4848 frames, use time 0.905877 seconds
group 06002, 1 videos, 87528 frames, use time 12.522574 seconds
group 06003, 1 videos, 2263 frames, use time 0.408242 seconds
group 06004, 1 videos, 58837 frames, use time 8.420939 seconds
group 06005, 1 videos, 41960 frames, use time 15.827222 seconds
group 06006, 1 videos, 31192 frames, use time 4.394761 seconds
group 06007, 1 videos, 45862 frames, use time 5.367579 seconds
group 06008, 1 videos, 19049 frames, use time 4.503367 seconds
group 06009, 1 videos, 1364 frames, use time 0.313334 seconds
group 06010, 1 videos, 33338 frames, use time 6.034615 seconds
group 06011, 1 videos, 43697 frames, use time 7.108704 seconds
group 06012, 1 videos, 13628 frames, use time 1.996720 seconds
group 06013, 1 videos, 283975 frames, use time 61.317012 seconds
group 06014, 1 videos, 6797 frames, use time 1.038933 seconds
group 06015, 1 videos, 43896 frames, use time 6.335518 seconds
group 06016, 1 videos, 113685 frames, use time 15.999090 seconds
group 06017, 1 videos, 64431 frames, use time 9.165595 seconds
group 06018, 1 videos, 10960 frames, use time 1.095721 seconds
group 06019, 1 videos, 1821 frames, use time 0.311934 seconds
group 06020, 1 videos, 18247 frames, use time 3.349910 seconds
group 06021, 1 videos, 24224 frames, use time 3.466107 seconds
group 06022, 1 videos, 3474 frames, use time 1.291548 seconds
group 06023, 1 videos, 21507 frames, use time 3.001170 seconds
group 06024, 1 videos, 777 frames, use time 0.196179 seconds
group 06025, 1 videos, 37598 frames, use time 5.461123 seconds
group 06026, 1 videos, 94482 frames, use time 11.391137 seconds
group 06027, 1 videos, 30305 frames, use time 4.364891 seconds
group 06028, 1 videos, 26222 frames, use time 4.165590 seconds
group 06029, 0 videos, 0 frames, use time 0.028670 seconds
group 06030, 1 videos, 49834 frames, use time 9.661199 seconds
group 06031, 1 videos, 105106 frames, use time 7.570310 seconds
group 06032, 1 videos, 20536 frames, use time 3.054444 seconds
group 06033, 1 videos, 2848 frames, use time 0.822001 seconds
group 06034, 1 videos, 13363 frames, use time 1.742465 seconds
group 06035, 1 videos, 188534 frames, use time 26.293532 seconds
group 06036, 1 videos, 7450 frames, use time 1.623380 seconds
group 06037, 1 videos, 3613 frames, use time 0.684669 seconds
group 06038, 1 videos, 4536 frames, use time 0.759262 seconds
group 06039, 1 videos, 27300 frames, use time 3.959503 seconds
group 06040, 1 videos, 56511 frames, use time 9.414970 seconds
group 06041, 1 videos, 11531 frames, use time 1.774069 seconds
group 06042, 0 videos, 0 frames, use time 0.040032 seconds
group 06043, 1 videos, 18569 frames, use time 2.742553 seconds
group 06044, 1 videos, 66611 frames, use time 11.377659 seconds
group 06045, 1 videos, 71849 frames, use time 10.124035 seconds
group 06046, 1 videos, 17460 frames, use time 2.593031 seconds
group 06047, 1 videos, 77475 frames, use time 12.080420 seconds
group 06048, 1 videos, 27732 frames, use time 6.229049 seconds
group 06049, 1 videos, 181383 frames, use time 35.500969 seconds
group 06050, 1 videos, 604 frames, use time 0.165453 seconds
group 06051, 1 videos, 25979 frames, use time 3.785631 seconds
group 06052, 1 videos, 31316 frames, use time 5.488077 seconds
group 06053, 1 videos, 118460 frames, use time 11.619640 seconds
group 06054, 1 videos, 7904 frames, use time 1.767347 seconds
group 06055, 1 videos, 66603 frames, use time 9.514925 seconds
group 06056, 1 videos, 177681 frames, use time 24.870016 seconds
group 06057, 1 videos, 5021 frames, use time 0.687586 seconds
group 06058, 1 videos, 16455 frames, use time 2.509558 seconds
group 06059, 1 videos, 140984 frames, use time 19.624482 seconds
group 06060, 1 videos, 2297 frames, use time 0.261641 seconds
group 06061, 1 videos, 105204 frames, use time 14.640889 seconds
group 06062, 1 videos, 74354 frames, use time 6.474654 seconds
group 06063, 1 videos, 20702 frames, use time 3.446642 seconds
group 06064, 1 videos, 59227 frames, use time 8.402332 seconds
group 06065, 1 videos, 46682 frames, use time 6.512857 seconds
group 06066, 1 videos, 603 frames, use time 0.153536 seconds
group 06067, 1 videos, 101 frames, use time 0.076810 seconds
group 06068, 1 videos, 16766 frames, use time 2.383957 seconds
group 06069, 1 videos, 24011 frames, use time 6.877580 seconds
group 06070, 1 videos, 3792 frames, use time 0.639771 seconds
group 06071, 1 videos, 18958 frames, use time 2.342978 seconds
group 06072, 1 videos, 73000 frames, use time 15.355109 seconds
group 06073, 1 videos, 14030 frames, use time 3.079520 seconds
group 06074, 1 videos, 51797 frames, use time 15.444552 seconds
group 06075, 1 videos, 6166 frames, use time 1.689295 seconds
group 06076, 1 videos, 62877 frames, use time 11.048383 seconds
group 06077, 1 videos, 32364 frames, use time 3.917997 seconds
group 06078, 1 videos, 2939 frames, use time 0.487821 seconds
group 06079, 1 videos, 672 frames, use time 0.117462 seconds
group 06080, 1 videos, 38096 frames, use time 11.326436 seconds
group 06081, 1 videos, 38459 frames, use time 5.595906 seconds
group 06082, 1 videos, 204150 frames, use time 33.091999 seconds
group 06083, 1 videos, 14414 frames, use time 1.592568 seconds
group 06084, 1 videos, 38333 frames, use time 5.895963 seconds
group 06085, 1 videos, 36423 frames, use time 5.361104 seconds
group 06086, 1 videos, 118524 frames, use time 16.531063 seconds
group 06087, 1 videos, 66659 frames, use time 10.763680 seconds
group 06088, 1 videos, 11808 frames, use time 2.079601 seconds
group 06089, 1 videos, 13942 frames, use time 2.345898 seconds
group 06090, 1 videos, 70678 frames, use time 10.220909 seconds
group 06091, 1 videos, 18537 frames, use time 5.971644 seconds
group 06092, 1 videos, 63677 frames, use time 12.190436 seconds
group 06093, 1 videos, 19648 frames, use time 3.831097 seconds
group 06094, 1 videos, 82641 frames, use time 14.290142 seconds
group 06095, 1 videos, 11537 frames, use time 2.716709 seconds
group 06096, 1 videos, 66567 frames, use time 12.960953 seconds
group 06097, 1 videos, 53477 frames, use time 7.757730 seconds
group 06098, 1 videos, 60661 frames, use time 10.862142 seconds
group 06099, 1 videos, 17346 frames, use time 2.206247 seconds
group 06100, 1 videos, 54219 frames, use time 9.703628 seconds
group 06101, 1 videos, 45640 frames, use time 6.595759 seconds
group 06102, 1 videos, 22305 frames, use time 4.239470 seconds
group 06103, 1 videos, 19632 frames, use time 2.895069 seconds
group 06104, 1 videos, 27815 frames, use time 5.610977 seconds
group 06105, 1 videos, 13846 frames, use time 1.813580 seconds
group 06106, 1 videos, 901 frames, use time 0.155514 seconds
group 06107, 1 videos, 5952 frames, use time 0.972165 seconds
group 06108, 1 videos, 42677 frames, use time 5.664992 seconds
group 06109, 1 videos, 52574 frames, use time 9.389185 seconds
group 06110, 1 videos, 26831 frames, use time 4.835557 seconds
group 06111, 1 videos, 11983 frames, use time 1.937317 seconds
group 06112, 1 videos, 15999 frames, use time 2.249910 seconds
group 06113, 1 videos, 15248 frames, use time 4.709237 seconds
group 06114, 1 videos, 22867 frames, use time 3.284924 seconds
group 06115, 1 videos, 54090 frames, use time 7.774263 seconds
group 06116, 1 videos, 46961 frames, use time 7.588919 seconds
group 06117, 1 videos, 191994 frames, use time 15.729108 seconds
group 06118, 1 videos, 47940 frames, use time 6.914916 seconds
group 06119, 1 videos, 10417 frames, use time 1.551583 seconds
group 06120, 1 videos, 26664 frames, use time 4.741066 seconds
group 06121, 1 videos, 53382 frames, use time 7.502326 seconds
group 06122, 1 videos, 7281 frames, use time 0.822374 seconds
group 06123, 1 videos, 21699 frames, use time 3.085462 seconds
group 06124, 0 videos, 0 frames, use time 0.045169 seconds
group 06125, 0 videos, 0 frames, use time 0.032873 seconds
group 06126, 1 videos, 7021 frames, use time 0.903216 seconds
group 06127, 1 videos, 62789 frames, use time 3.523264 seconds
group 06128, 1 videos, 21392 frames, use time 2.029688 seconds
group 06129, 1 videos, 11597 frames, use time 1.789993 seconds
group 06130, 1 videos, 24209 frames, use time 3.255860 seconds
group 06131, 1 videos, 158503 frames, use time 25.332965 seconds
group 06132, 1 videos, 22953 frames, use time 3.260311 seconds
group 06133, 1 videos, 145448 frames, use time 20.831136 seconds
group 06134, 1 videos, 35919 frames, use time 5.267553 seconds
group 06135, 1 videos, 81447 frames, use time 11.715967 seconds
group 06136, 1 videos, 6169 frames, use time 0.851705 seconds
group 06137, 1 videos, 8799 frames, use time 1.162006 seconds
group 06138, 1 videos, 60361 frames, use time 10.163739 seconds
group 06139, 1 videos, 1151 frames, use time 0.250592 seconds
group 06140, 1 videos, 6914 frames, use time 0.887300 seconds
group 06141, 1 videos, 21131 frames, use time 5.521551 seconds
group 06142, 1 videos, 42969 frames, use time 6.284134 seconds
group 06143, 1 videos, 28650 frames, use time 3.202071 seconds
group 06144, 1 videos, 103253 frames, use time 14.982926 seconds
group 06145, 1 videos, 8661 frames, use time 1.292572 seconds
group 06146, 1 videos, 4091 frames, use time 0.582658 seconds
group 06147, 1 videos, 15289 frames, use time 2.300255 seconds
group 06148, 1 videos, 16781 frames, use time 3.376798 seconds
group 06149, 1 videos, 78113 frames, use time 12.832260 seconds
group 06150, 1 videos, 58695 frames, use time 9.676448 seconds
group 06151, 1 videos, 22143 frames, use time 2.759448 seconds
group 06152, 1 videos, 25402 frames, use time 3.415497 seconds
group 06153, 1 videos, 24706 frames, use time 3.446025 seconds
group 06154, 1 videos, 161217 frames, use time 22.130884 seconds
group 06155, 1 videos, 2366 frames, use time 0.344864 seconds
group 06156, 1 videos, 3959 frames, use time 0.594409 seconds
group 06157, 1 videos, 126028 frames, use time 18.988094 seconds
group 06158, 1 videos, 6319 frames, use time 0.485822 seconds
group 06159, 1 videos, 18138 frames, use time 2.751079 seconds
group 06160, 1 videos, 11687 frames, use time 1.466177 seconds
group 06161, 1 videos, 32906 frames, use time 4.551010 seconds
group 06162, 1 videos, 75947 frames, use time 11.033907 seconds
group 06163, 1 videos, 40496 frames, use time 5.807784 seconds
group 06164, 1 videos, 20981 frames, use time 6.068929 seconds
group 06165, 1 videos, 5339 frames, use time 0.763283 seconds
group 06166, 1 videos, 10972 frames, use time 1.622434 seconds
group 06167, 1 videos, 51144 frames, use time 15.823490 seconds
group 06168, 1 videos, 44579 frames, use time 10.778309 seconds
group 06169, 1 videos, 5296 frames, use time 0.746845 seconds
group 06170, 1 videos, 44603 frames, use time 6.463655 seconds
group 06171, 1 videos, 37709 frames, use time 7.346100 seconds
group 06172, 1 videos, 50793 frames, use time 8.748603 seconds
group 06173, 1 videos, 4560 frames, use time 0.697515 seconds
group 06174, 1 videos, 94417 frames, use time 13.127720 seconds
group 06175, 1 videos, 9684 frames, use time 1.598326 seconds
group 06176, 1 videos, 2863 frames, use time 0.247365 seconds
group 06177, 1 videos, 79418 frames, use time 12.684821 seconds
group 06178, 1 videos, 71108 frames, use time 10.632275 seconds
group 06179, 1 videos, 305 frames, use time 0.070330 seconds
group 06180, 1 videos, 31223 frames, use time 4.550950 seconds
group 06181, 1 videos, 9405 frames, use time 1.930549 seconds
group 06182, 1 videos, 25882 frames, use time 4.821743 seconds
group 06183, 1 videos, 178958 frames, use time 33.685212 seconds
group 06184, 1 videos, 107207 frames, use time 15.310929 seconds
group 06185, 1 videos, 17505 frames, use time 2.469207 seconds
group 06186, 1 videos, 12285 frames, use time 1.814017 seconds
group 06187, 1 videos, 16211 frames, use time 2.027381 seconds
group 06188, 1 videos, 12565 frames, use time 1.331481 seconds
group 06189, 1 videos, 23523 frames, use time 3.404222 seconds
group 06190, 1 videos, 31014 frames, use time 7.365422 seconds
group 06191, 1 videos, 16548 frames, use time 4.261056 seconds
group 06192, 1 videos, 21897 frames, use time 5.655158 seconds
group 06193, 1 videos, 5294 frames, use time 1.321869 seconds
group 06194, 1 videos, 26914 frames, use time 3.780504 seconds
group 06195, 1 videos, 69909 frames, use time 7.929073 seconds
group 06196, 1 videos, 1670 frames, use time 0.312753 seconds
group 06197, 1 videos, 92678 frames, use time 13.132370 seconds
group 06198, 1 videos, 11456 frames, use time 1.971011 seconds
group 06199, 1 videos, 41835 frames, use time 5.958893 seconds
group 06200, 1 videos, 98970 frames, use time 8.295690 seconds
group 06201, 1 videos, 3520 frames, use time 0.775650 seconds
group 06202, 1 videos, 20111 frames, use time 2.903330 seconds
group 06203, 1 videos, 8160 frames, use time 1.674420 seconds
group 06204, 1 videos, 90832 frames, use time 7.299710 seconds
group 06205, 1 videos, 58169 frames, use time 8.257530 seconds
group 06206, 1 videos, 31688 frames, use time 3.168066 seconds
group 06207, 1 videos, 18578 frames, use time 1.476557 seconds
group 06208, 1 videos, 71341 frames, use time 9.906341 seconds
group 06209, 1 videos, 13932 frames, use time 1.066964 seconds
group 06210, 1 videos, 8402 frames, use time 1.442660 seconds
group 06211, 1 videos, 153413 frames, use time 19.281655 seconds
group 06212, 1 videos, 3081 frames, use time 0.176658 seconds
group 06213, 1 videos, 7098 frames, use time 1.072326 seconds
group 06214, 1 videos, 64996 frames, use time 7.396577 seconds
group 06215, 1 videos, 14143 frames, use time 2.225109 seconds
group 06216, 1 videos, 4685 frames, use time 0.751256 seconds
group 06217, 1 videos, 56143 frames, use time 7.808566 seconds
group 06218, 1 videos, 78564 frames, use time 13.217977 seconds
group 06219, 1 videos, 46728 frames, use time 7.647444 seconds
group 06220, 1 videos, 10803 frames, use time 1.481053 seconds
group 06221, 1 videos, 13077 frames, use time 1.765602 seconds
group 06222, 1 videos, 27703 frames, use time 2.255895 seconds
group 06223, 1 videos, 14013 frames, use time 2.080988 seconds
group 06224, 1 videos, 1813 frames, use time 0.281185 seconds
group 06225, 1 videos, 3889 frames, use time 0.595903 seconds
group 06226, 1 videos, 24502 frames, use time 3.480680 seconds
group 06227, 1 videos, 21222 frames, use time 3.621611 seconds
group 06228, 1 videos, 9071 frames, use time 1.248790 seconds
group 06229, 1 videos, 42291 frames, use time 5.501220 seconds
group 06230, 1 videos, 15397 frames, use time 2.254040 seconds
group 06231, 1 videos, 43618 frames, use time 13.670744 seconds
group 06232, 1 videos, 20875 frames, use time 4.502041 seconds
group 06233, 1 videos, 28396 frames, use time 3.892775 seconds
group 06234, 1 videos, 14399 frames, use time 2.057646 seconds
group 06235, 1 videos, 72809 frames, use time 10.392445 seconds
group 06236, 1 videos, 88302 frames, use time 14.829537 seconds
group 06237, 1 videos, 51771 frames, use time 5.259233 seconds
group 06238, 1 videos, 19268 frames, use time 3.527231 seconds
group 06239, 1 videos, 1989 frames, use time 0.380961 seconds
group 06240, 1 videos, 18710 frames, use time 4.047118 seconds
group 06241, 1 videos, 122659 frames, use time 17.769881 seconds
group 06242, 1 videos, 1551 frames, use time 0.287866 seconds
group 06243, 1 videos, 25226 frames, use time 2.094353 seconds
group 06244, 1 videos, 21231 frames, use time 4.718328 seconds
group 06245, 1 videos, 19137 frames, use time 3.063111 seconds
group 06246, 1 videos, 51771 frames, use time 5.190260 seconds
group 06247, 1 videos, 50951 frames, use time 9.267336 seconds
group 06248, 1 videos, 2355 frames, use time 0.286502 seconds
group 06249, 1 videos, 29894 frames, use time 6.493569 seconds
group 06250, 1 videos, 159693 frames, use time 24.645732 seconds
group 06251, 1 videos, 57678 frames, use time 10.126650 seconds
group 06252, 1 videos, 4678 frames, use time 0.545499 seconds
group 06253, 1 videos, 95718 frames, use time 13.660063 seconds
group 06254, 1 videos, 7105 frames, use time 0.969445 seconds
group 06255, 1 videos, 6143 frames, use time 0.907797 seconds
group 06256, 1 videos, 37870 frames, use time 5.476664 seconds
group 06257, 1 videos, 50899 frames, use time 8.360580 seconds
group 06258, 1 videos, 28909 frames, use time 4.154938 seconds
group 06259, 1 videos, 74499 frames, use time 10.674727 seconds
group 06260, 1 videos, 318 frames, use time 0.094451 seconds
group 06261, 1 videos, 10443 frames, use time 1.430751 seconds
group 06262, 1 videos, 279510 frames, use time 49.137166 seconds
group 06263, 1 videos, 24172 frames, use time 4.213179 seconds
group 06264, 1 videos, 103755 frames, use time 18.290916 seconds
group 06265, 1 videos, 13343 frames, use time 2.234655 seconds
group 06266, 1 videos, 12687 frames, use time 1.371820 seconds
group 06267, 1 videos, 33559 frames, use time 6.768784 seconds
group 06268, 1 videos, 58569 frames, use time 7.917304 seconds
group 06269, 1 videos, 53693 frames, use time 4.148796 seconds
group 06270, 1 videos, 73241 frames, use time 10.865929 seconds
