Group_ID,Room,Session,Performer,Video_Name,Video_Index
3486,65391900000000000,65391900000000000,55480200000000000,65391916862156758-55480165651717732.m3u8.mp4,1
3487,65392100000000000,65392100000000000,55054900000000000,65392064560379835-55054874794016376.m3u8.mp4,1
3488,65395600000000000,65395600000000000,55260000000000000,65395551406929414-55260010820676628.m3u8.mp4,1
3489,65399200000000000,65399200000000000,51614000000000000,65399160014131223-51613980927465734.m3u8.mp4,1
3490,65399500000000000,65399500000000000,54704400000000000,65399489910818848-54704420952224311.m3u8.mp4,1
3491,65405400000000000,65405400000000000,53387600000000000,65405435521279502-53387635432892295.m3u8.mp4,1
3492,65406300000000000,65406300000000000,53568500000000000,65406292939785746-53568543410625422.m3u8.mp4,1
3493,65407000000000000,65407000000000000,53849100000000000,65407019758133764-53849093989999127.m3u8.mp4,1
3494,65408300000000000,65408300000000000,51461300000000000,65408301732480008-51461344183985778.m3u8.mp4,1
3495,65409500000000000,65409500000000000,42714500000000000,65409462864716297-42714514719771059.m3u8.mp4,1
3496,65410900000000000,65410900000000000,54449400000000000,65410919515039258-54449398584721497.m3u8.mp4,1
3497,65411000000000000,65411000000000000,54173300000000000,65411005884155923-54173263735042125.m3u8.mp4,1
3498,65411000000000000,65411000000000000,55260000000000000,65410987957689368-55260010820676628.m3u8.mp4,1
3499,65411100000000000,65411100000000000,54173300000000000,65411136995997212-54173263735042125.m3u8.mp4,1
3500,65411300000000000,65411300000000000,54173300000000000,65411297132422684-54173263735042125.m3u8.mp4,1
3501,65411900000000000,65411900000000000,55204600000000000,65411859634731031-55204569197583765.m3u8.mp4,1
3502,65412200000000000,65412200000000000,52553600000000000,65412174192856092-52553573812156601.m3u8.mp4,1
3503,65412600000000000,65412600000000000,54173300000000000,65412581986157599-54173263735042125.m3u8.mp4,1
3504,65412800000000000,65412800000000000,50174700000000000,65412783656683040-50174672039325380.m3u8.mp4,1
3505,65414100000000000,65414000000000000,42211000000000000,65414041289368098-42211002734872910.m3u8.mp4,1
3506,65414500000000000,65414500000000000,53255700000000000,65414468814785582-53255704229715473.m3u8.mp4,1
3507,65415100000000000,65415000000000000,49625600000000000,65415048570357300-49625608551934473.m3u8.mp4,1
3508,65415800000000000,65415800000000000,49046500000000000,65415822796924469-49046498404472696.m3u8.mp4,1
3509,65415800000000000,65415800000000000,49625600000000000,65415786723811885-49625608551934473.m3u8.mp4,1
3510,65415800000000000,65415800000000000,51132400000000000,65415795487810094-51132449435951656.m3u8.mp4,1
3511,65416300000000000,65416300000000000,54704400000000000,65416255907058225-54704420952224311.m3u8.mp4,1
3512,65417400000000000,65417400000000000,48318600000000000,65417362660150330-48318599145718273.m3u8.mp4,1
3513,65418700000000000,65418700000000000,51614000000000000,65418707460965965-51613980927465734.m3u8.mp4,1
3514,65418900000000000,65418900000000000,54449400000000000,65418921234155606-54449398584721497.m3u8.mp4,1
3515,65419000000000000,65419000000000000,53630900000000000,65419013703877708-53630904821621339.m3u8.mp4,1
3516,65419500000000000,65419500000000000,55421900000000000,65419541326349393-55421871140644062.m3u8.mp4,1
3517,65420000000000000,65420000000000000,53387600000000000,65420003630917205-53387635432892295.m3u8.mp4,1
3518,65420300000000000,65420300000000000,48398500000000000,65420260378942546-48398468531618736.m3u8.mp4,1
3519,65421000000000000,65421000000000000,54173300000000000,65421028431509588-54173263735042125.m3u8.mp4,1
3520,65421600000000000,65421600000000000,52470900000000000,65421610951132266-52470924357673800.m3u8.mp4,1
3521,65422600000000000,65422600000000000,55054900000000000,65422578937775730-55054874794016376.m3u8.mp4,1
3522,65422700000000000,65422700000000000,51614200000000000,65422652034008182-51614244159886004.m3u8.mp4,1
3523,65423800000000000,65423800000000000,54173300000000000,65423764449413251-54173263735042125.m3u8.mp4,1
3524,65425600000000000,65425600000000000,47682200000000000,65425615850846327-47682196185552116.m3u8.mp4,1
3525,65425900000000000,65425900000000000,52248800000000000,65425880412866716-52248810123966188.m3u8.mp4,1
3526,65425900000000000,65425900000000000,52683400000000000,65425925860243581-52683441243695171.m3u8.mp4,1
3527,65427600000000000,65427600000000000,54173300000000000,65427596782871223-54173263735042125.m3u8.mp4,1
3528,65427900000000000,65427900000000000,52731500000000000,65427861175019193-52731509154521636.m3u8.mp4,1
3529,65427900000000000,65427900000000000,54173300000000000,65427878862399162-54173263735042125.m3u8.mp4,1
3530,65428500000000000,65428500000000000,50723200000000000,65428513894713511-50723234246563853.m3u8.mp4,1
3531,65428700000000000,65428700000000000,55421900000000000,65428700274898615-55421871140644062.m3u8.mp4,1
3532,65429100000000000,65429100000000000,55421900000000000,65429074627012294-55421871140644062.m3u8.mp4,1
3533,65429500000000000,65429400000000000,51132400000000000,65429448310143142-51132449435951656.m3u8.mp4,1
3534,65431700000000000,65431700000000000,53217200000000000,65431697094616824-53217213397612529.m3u8.mp4,1
3535,65432000000000000,65432000000000000,14790900000000000,65432027400255182-14790949051233322.m3u8.mp4,1
3536,65434400000000000,65434400000000000,54173300000000000,65434418526832358-54173263735042125.m3u8.mp4,1
3537,65434900000000000,65434900000000000,42714500000000000,65434866184897774-42714514719771059.m3u8.mp4,1
3538,65435000000000000,65435000000000000,30754900000000000,65434993807083242-30754902384712734.m3u8.mp4,1
3539,65435200000000000,65435200000000000,53604800000000000,65435180040473890-53604774286737927.m3u8.mp4,1
3540,65435300000000000,65435300000000000,52553600000000000,65435274085156591-52553573812156601.m3u8.mp4,1
3541,65436100000000000,65436100000000000,18687900000000000,65436128699751653-18687908944437327.m3u8.mp4,1
3542,65438600000000000,65438600000000000,54360000000000000,65438574987724548-54359981935315870.m3u8.mp4,1
3543,65442500000000000,65442500000000000,54336200000000000,65442490466977049-54336215243047181.m3u8.mp4,1
3544,65443400000000000,65442400000000000,52052200000000000,65442408155855126-52052212664243901.m3u8.mp4,1
3545,65443500000000000,65443500000000000,48404600000000000,65443469860030743-48404592186101330.m3u8.mp4,1
3546,65443800000000000,65443800000000000,54173300000000000,65443833453758235-54173263735042125.m3u8.mp4,1
3547,65443900000000000,65443900000000000,55204600000000000,65443899451134725-55204569197583765.m3u8.mp4,1
3548,65444600000000000,65444600000000000,54173300000000000,65444611757198688-54173263735042125.m3u8.mp4,1
3549,65444800000000000,65444800000000000,52868300000000000,65444841888174860-52868343920602753.m3u8.mp4,1
3550,65444900000000000,65444900000000000,50161900000000000,65444876948360545-50161933812248163.m3u8.mp4,1
3551,65444900000000000,65444900000000000,54173300000000000,65444871667730212-54173263735042125.m3u8.mp4,1
3552,65445100000000000,65445100000000000,54173300000000000,65445116820606308-54173263735042125.m3u8.mp4,1
3553,65445400000000000,65445400000000000,53630900000000000,65445415301956907-53630904821621339.m3u8.mp4,1
3554,65445700000000000,65445700000000000,54173300000000000,65445662493254467-54173263735042125.m3u8.mp4,1
3555,65447300000000000,65447300000000000,54704400000000000,65447265772248364-54704420952224311.m3u8.mp4,1
3556,65450800000000000,65450800000000000,53825700000000000,65450822047114084-53825700762756884.m3u8.mp4,1
3557,65451700000000000,65451700000000000,37171200000000000,65451707921876809-37171206849282286.m3u8.mp4,1
3558,65452900000000000,65452900000000000,37171200000000000,65452915868847504-37171206849282286.m3u8.mp4,1
3559,65454000000000000,65454000000000000,37297100000000000,65454008162072906-37297144169742716.m3u8.mp4,1
3560,65455500000000000,65455500000000000,45566100000000000,65455490989041533-45566142774776906.m3u8.mp4,1
3561,65456000000000000,65456000000000000,45566100000000000,65455955984260438-45566142774776906.m3u8.mp4,1
3562,65460400000000000,65460400000000000,50723200000000000,65460354991267174-50723234246563853.m3u8.mp4,1
3563,65462400000000000,65462400000000000,50161900000000000,65462364671071066-50161933812248163.m3u8.mp4,1
3564,65467800000000000,65467800000000000,52052200000000000,65467805698379201-52052212664243901.m3u8.mp4,1
3565,65475500000000000,65475500000000000,52052200000000000,65475510462858639-52052212664243901.m3u8.mp4,1
3566,65481700000000000,65481700000000000,55395300000000000,65481712848615808-55395330696417897.m3u8.mp4,1
3567,65482000000000000,65481900000000000,52052200000000000,65481942188958638-52052212664243901.m3u8.mp4,1
3568,65492400000000000,65492400000000000,45566100000000000,65492415487681459-45566142774776906.m3u8.mp4,1
3569,65492500000000000,65492500000000000,41365700000000000,65492497576511902-41365734051282735.m3u8.mp4,1
3570,65493500000000000,65493500000000000,45566100000000000,65493527932454311-45566142774776906.m3u8.mp4,1
3571,65493900000000000,65493900000000000,45566100000000000,65493861054564767-45566142774776906.m3u8.mp4,1
3572,65496100000000000,65496000000000000,41365700000000000,65496037730564488-41365734051282735.m3u8.mp4,1
3573,65496100000000000,65496000000000000,55395300000000000,65496032953245057-55395330696417897.m3u8.mp4,1
3574,65502900000000000,65502900000000000,49046500000000000,65502902468222344-49046498404472696.m3u8.mp4,1
3575,65505500000000000,65505500000000000,50723200000000000,65505497937099151-50723234246563853.m3u8.mp4,1
3576,65511600000000000,65511600000000000,51396800000000000,65511557028650397-51396800136877892.m3u8.mp4,1
3577,65515200000000000,65515200000000000,31045600000000000,65515241502423470-31045571313558736.m3u8.mp4,1
3578,65516500000000000,65516500000000000,54875000000000000,65516457867356103-54874951441714704.m3u8.mp4,1
3579,65524400000000000,65524400000000000,47682200000000000,65524414908745180-47682196185552116.m3u8.mp4,1
3580,65534100000000000,65534100000000000,55054900000000000,65534080998974998-55054874794016376.m3u8.mp4,1
3581,65534400000000000,65534400000000000,53617600000000000,65534409209563128-53617575560495115.m3u8.mp4,1
3582,65534600000000000,65534600000000000,52868300000000000,65534645468419037-52868343920602753.m3u8.mp4,1
3583,65534900000000000,65534900000000000,53217200000000000,65534907115381297-53217213397612529.m3u8.mp4,1
3584,65535800000000000,65535800000000000,53974400000000000,65535829681917025-53974396489971233.m3u8.mp4,1
3585,65536600000000000,65536600000000000,54704400000000000,65536644039580677-54704420952224311.m3u8.mp4,1
3586,65537600000000000,65537600000000000,50163200000000000,65537625533993961-50163229720061981.m3u8.mp4,1
3587,65538300000000000,65538300000000000,51614000000000000,65538289976746559-51613980927465734.m3u8.mp4,1
3588,65540600000000000,65540600000000000,50723200000000000,65540557914524796-50723234246563853.m3u8.mp4,1
3589,65542200000000000,65542200000000000,50163200000000000,65542190448784959-50163229720061981.m3u8.mp4,1
3590,65543600000000000,65543600000000000,48318600000000000,65543632272246846-48318599145718273.m3u8.mp4,1
3591,65544000000000000,65544000000000000,53272500000000000,65544023409957936-53272535766146639.m3u8.mp4,1
3592,65544400000000000,65544400000000000,52470900000000000,65544429261311121-52470924357673800.m3u8.mp4,1
3593,65545200000000000,65545200000000000,52683400000000000,65545206195297337-52683441243695171.m3u8.mp4,1
3594,65545900000000000,65545900000000000,47980500000000000,65545860338961562-47980470266238432.m3u8.mp4,1
3595,65546200000000000,65546200000000000,31045600000000000,65546154330301034-31045571313558736.m3u8.mp4,1
3596,65546400000000000,65546300000000000,49046500000000000,65546329471862881-49046498404472696.m3u8.mp4,1
3597,65547100000000000,65547100000000000,52553600000000000,65547148879480381-52553573812156601.m3u8.mp4,1
3598,65547300000000000,65547300000000000,54875000000000000,65547258440993954-54874951441714704.m3u8.mp4,1
3599,65548700000000000,65548700000000000,54875000000000000,65548672867257517-54874951441714704.m3u8.mp4,1
3600,65548900000000000,65548900000000000,54336200000000000,65548853952133172-54336215243047181.m3u8.mp4,1
3601,65549500000000000,65549500000000000,52683400000000000,65549523837002371-52683441243695171.m3u8.mp4,1
3602,65550100000000000,65550100000000000,31045600000000000,65550130928964140-31045571313558736.m3u8.mp4,1
3603,65550500000000000,65550500000000000,48318600000000000,65550455637288568-48318599145718273.m3u8.mp4,1
3604,65552000000000000,65552000000000000,42211000000000000,65552020368537669-42211002734872910.m3u8.mp4,1
3605,65552700000000000,65552700000000000,48318600000000000,65552726496392837-48318599145718273.m3u8.mp4,1
3606,65552900000000000,65552900000000000,54334000000000000,65552919241444543-54333967911894250.m3u8.mp4,1
3607,65553000000000000,65553000000000000,37297100000000000,65552957136979557-37297144169742716.m3u8.mp4,1
3608,65553900000000000,65553900000000000,54307600000000000,65553893328701580-54307639642834447.m3u8.mp4,1
3609,65555700000000000,65555700000000000,55421900000000000,65555728212969074-55421871140644062.m3u8.mp4,1
3610,65556300000000000,65556300000000000,47682200000000000,65556332129826908-47682196185552116.m3u8.mp4,1
3611,65561200000000000,65561200000000000,54173300000000000,65561193024081121-54173263735042125.m3u8.mp4,1
3612,65561300000000000,65561300000000000,53387600000000000,65561283310667415-53387635432892295.m3u8.mp4,1
3613,65561500000000000,65561500000000000,54173300000000000,65561488735097456-54173263735042125.m3u8.mp4,1
3614,65563300000000000,65563300000000000,55054900000000000,65563293474891471-55054874794016376.m3u8.mp4,1
3615,65563700000000000,65563700000000000,55204600000000000,65563655252495609-55204569197583765.m3u8.mp4,1
3616,65564700000000000,65564700000000000,41365700000000000,65564695286783160-41365734051282735.m3u8.mp4,1
3617,65571000000000000,65570900000000000,47682200000000000,65570949543514799-47682196185552116.m3u8.mp4,1
3618,65571200000000000,65571200000000000,48318600000000000,65571154978416390-48318599145718273.m3u8.mp4,1
3619,65572200000000000,65572200000000000,52683400000000000,65572240172787466-52683441243695171.m3u8.mp4,1
3620,65572500000000000,65572500000000000,48398500000000000,65572491459831565-48398468531618736.m3u8.mp4,1
3621,65574000000000000,65574000000000000,55054900000000000,65573966751745288-55054874794016376.m3u8.mp4,1
3622,65574700000000000,65574700000000000,48318600000000000,65574709932078878-48318599145718273.m3u8.mp4,1
3623,65574900000000000,65574900000000000,48318600000000000,65574904273052447-48318599145718273.m3u8.mp4,1
3624,65577800000000000,65577700000000000,54307600000000000,65577741736486708-54307639642834447.m3u8.mp4,1
3625,65578900000000000,65578900000000000,53630900000000000,65578869459012947-53630904821621339.m3u8.mp4,1
3626,65578900000000000,65578900000000000,54334000000000000,65578902822598472-54333967911894250.m3u8.mp4,1
3627,65580300000000000,65580300000000000,55421900000000000,65580285309240632-55421871140644062.m3u8.mp4,1
3628,65580700000000000,65580700000000000,55421900000000000,65580681540947299-55421871140644062.m3u8.mp4,1
3629,65582200000000000,65582200000000000,53050100000000000,65582172924298575-53050087235921363.m3u8.mp4,1
3630,65582400000000000,65582400000000000,52333200000000000,65582437956066637-52333209270099838.m3u8.mp4,1
3631,65586100000000000,65586100000000000,54334000000000000,65586051615302502-54333967911894250.m3u8.mp4,1
3632,65586900000000000,65586900000000000,51056000000000000,65586851221612389-51055977402738228.m3u8.mp4,1
3633,65589500000000000,65589500000000000,52868300000000000,65589534858956181-52868343920602753.m3u8.mp4,1
3634,65589800000000000,65589700000000000,53102300000000000,65589736680476055-53102345734596333.m3u8.mp4,1
3635,65591300000000000,65591300000000000,28280100000000000,65591264002721617-28280119248120260.m3u8.mp4,1
3636,65594100000000000,65594100000000000,42714500000000000,65594071040669618-42714514719771059.m3u8.mp4,1
3637,65596600000000000,65596600000000000,48318600000000000,65596646557239158-48318599145718273.m3u8.mp4,1
3638,65596900000000000,65596900000000000,52553600000000000,65596942540885480-52553573812156601.m3u8.mp4,1
3639,65597000000000000,65597000000000000,52683400000000000,65596978081320425-52683441243695171.m3u8.mp4,1
3640,65597200000000000,65597100000000000,52172100000000000,65597143555000715-52172083005756174.m3u8.mp4,1
3641,65597400000000000,65597400000000000,55204600000000000,65597380138911169-55204569197583765.m3u8.mp4,1
3642,65598200000000000,65598200000000000,55421900000000000,65598229621782915-55421871140644062.m3u8.mp4,1
3643,65598700000000000,65598700000000000,34632800000000000,65598725197670332-34632831883801226.m3u8.mp4,1
3644,65599000000000000,65599000000000000,32750100000000000,65598992534226409-32750136595503502.m3u8.mp4,1
3645,65599300000000000,65599300000000000,53102300000000000,65599253273138053-53102345734596333.m3u8.mp4,1
3646,65599500000000000,65599500000000000,52007300000000000,65599531789589952-52007284523411863.m3u8.mp4,1
3647,65599600000000000,65599600000000000,51289400000000000,65599620538975729-51289441142053904.m3u8.mp4,1
3648,65599700000000000,65599700000000000,55480200000000000,65599707149257136-55480165651717732.m3u8.mp4,1
3649,65600100000000000,65600100000000000,55260000000000000,65600132093061059-55260010820676628.m3u8.mp4,1
3650,65600400000000000,65600400000000000,55395300000000000,65600364040178100-55395330696417897.m3u8.mp4,1
3651,65602100000000000,65602100000000000,55579100000000000,65602130613909489-55579094410080624.m3u8.mp4,1
3652,65602600000000000,65602600000000000,53387600000000000,65602579591084019-53387635432892295.m3u8.mp4,1
3653,65603900000000000,65603900000000000,55054900000000000,65603888727738285-55054874794016376.m3u8.mp4,1
3654,65604800000000000,65604700000000000,50723200000000000,65604739282253321-50723234246563853.m3u8.mp4,1
3655,65607000000000000,65607000000000000,48398500000000000,65606990293912629-48398468531618736.m3u8.mp4,1
3656,65607200000000000,65607200000000000,52333200000000000,65607154033249335-52333209270099838.m3u8.mp4,1
3657,65607900000000000,65607900000000000,55579100000000000,65607908187977248-55579094410080624.m3u8.mp4,1
3658,65608100000000000,65608100000000000,32750100000000000,65608094995986903-32750136595503502.m3u8.mp4,1
3659,65608200000000000,65608100000000000,50163200000000000,65608147332504589-50163229720061981.m3u8.mp4,1
3660,65608200000000000,65608200000000000,53272500000000000,65608219059299863-53272535766146639.m3u8.mp4,1
3661,65608400000000000,65608400000000000,47682200000000000,65608394613988368-47682196185552116.m3u8.mp4,1
3662,65608500000000000,65608500000000000,55421900000000000,65608544937854982-55421871140644062.m3u8.mp4,1
3663,65609000000000000,65609000000000000,51614000000000000,65608973289539592-51613980927465734.m3u8.mp4,1
3664,65610000000000000,65610000000000000,51614000000000000,65609963772335077-51613980927465734.m3u8.mp4,1
3665,65610100000000000,65610100000000000,48318600000000000,65610094993228870-48318599145718273.m3u8.mp4,1
3666,65610500000000000,65610400000000000,49046500000000000,65610419007407178-49046498404472696.m3u8.mp4,1
3667,65611200000000000,65611200000000000,31045600000000000,65611185866687567-31045571313558736.m3u8.mp4,1
3668,65611300000000000,65611300000000000,51614000000000000,65611264189024291-51613980927465734.m3u8.mp4,1
3669,65611300000000000,65611300000000000,55579100000000000,65611271210279485-55579094410080624.m3u8.mp4,1
3670,65611600000000000,65611600000000000,48404600000000000,65611644796942834-48404592186101330.m3u8.mp4,1
3671,65613500000000000,65613500000000000,55579100000000000,65613501955054650-55579094410080624.m3u8.mp4,1
3672,65613900000000000,65613900000000000,53604800000000000,65613899772216852-53604774286737927.m3u8.mp4,1
3673,65614000000000000,65614000000000000,55421900000000000,65613961503986193-55421871140644062.m3u8.mp4,1
3674,65614300000000000,65614300000000000,53630900000000000,65614310939833956-53630904821621339.m3u8.mp4,1
3675,65614400000000000,65614400000000000,52865300000000000,65614415046653541-52865298207877120.m3u8.mp4,1
3676,65614800000000000,65614800000000000,55579100000000000,65614754151932513-55579094410080624.m3u8.mp4,1
3677,65616100000000000,65616100000000000,52333200000000000,65616097361016859-52333209270099838.m3u8.mp4,1
3678,65616600000000000,65616600000000000,55421900000000000,65616633302894693-55421871140644062.m3u8.mp4,1
3679,65616800000000000,65616800000000000,55421900000000000,65616787307247649-55421871140644062.m3u8.mp4,1
3680,65617000000000000,65617000000000000,52470900000000000,65617019598292100-52470924357673800.m3u8.mp4,1
3681,65617100000000000,65617100000000000,28280100000000000,65617133169550939-28280119248120260.m3u8.mp4,1
3682,65617600000000000,65617600000000000,55579100000000000,65617580766796893-55579094410080624.m3u8.mp4,1
3683,65622200000000000,65622200000000000,52553600000000000,65622189314946718-52553573812156601.m3u8.mp4,1
3684,65622400000000000,65622300000000000,47980500000000000,65622340978889305-47980470266238432.m3u8.mp4,1
3685,65622800000000000,65622800000000000,49821900000000000,65622801012237964-49821859146901565.m3u8.mp4,1
3686,65624500000000000,65624500000000000,52333200000000000,65624480772277433-52333209270099838.m3u8.mp4,1
3687,65624800000000000,65624700000000000,47980500000000000,65624740441630360-47980470266238432.m3u8.mp4,1
3688,65624800000000000,65624700000000000,54875000000000000,65624728672424564-54874951441714704.m3u8.mp4,1
3689,65625100000000000,65625100000000000,55204600000000000,65625125558426800-55204569197583765.m3u8.mp4,1
3690,65626700000000000,65626700000000000,53272500000000000,65626702889371250-53272535766146639.m3u8.mp4,1
3691,65626700000000000,65626700000000000,54704400000000000,65626679288022641-54704420952224311.m3u8.mp4,1
3692,65627000000000000,65627000000000000,47980500000000000,65627019404137083-47980470266238432.m3u8.mp4,1
3693,65628900000000000,65628900000000000,53496000000000000,65628855880141051-53495957274243397.m3u8.mp4,1
3694,65632200000000000,65632200000000000,51710700000000000,65632157898389657-51710656344237970.m3u8.mp4,1
3695,65632500000000000,65632500000000000,53630900000000000,65632463879153349-53630904821621339.m3u8.mp4,1
3696,65636200000000000,65636200000000000,31045600000000000,65636174036747594-31045571313558736.m3u8.mp4,1
3697,65638400000000000,65638200000000000,52052200000000000,65638217461813935-52052212664243901.m3u8.mp4,1
3698,65642100000000000,65642100000000000,53476600000000000,65642050988561082-53476616822602957.m3u8.mp4,1
3699,65644900000000000,65644900000000000,42714500000000000,65644876504516927-42714514719771059.m3u8.mp4,1
3700,65648600000000000,65648500000000000,50161900000000000,65648549934679746-50161933812248163.m3u8.mp4,1
3701,65650400000000000,65650400000000000,52553600000000000,65650401600354515-52553573812156601.m3u8.mp4,1
3702,65657600000000000,65657600000000000,31045600000000000,65657572356541741-31045571313558736.m3u8.mp4,1
3703,65673800000000000,65673800000000000,52052200000000000,65673815501316942-52052212664243901.m3u8.mp4,1
3704,65681600000000000,65681600000000000,45566100000000000,65681614822200040-45566142774776906.m3u8.mp4,1
3705,65682200000000000,65682200000000000,52052200000000000,65682197966757166-52052212664243901.m3u8.mp4,1
3706,65684600000000000,65684600000000000,45566100000000000,65684575182921011-45566142774776906.m3u8.mp4,1
3707,65693100000000000,65693100000000000,31045600000000000,65693130871034627-31045571313558736.m3u8.mp4,1
3708,65695300000000000,65695300000000000,37297100000000000,65695320759096075-37297144169742716.m3u8.mp4,1
3709,65698200000000000,65698200000000000,54875000000000000,65698183522569565-54874951441714704.m3u8.mp4,1
3710,65701400000000000,65701400000000000,47682200000000000,65701384787350305-47682196185552116.m3u8.mp4,1
3711,65702000000000000,65701900000000000,52470900000000000,65701944454290775-52470924357673800.m3u8.mp4,1
3712,65703600000000000,65703600000000000,52683400000000000,65703630648396182-52683441243695171.m3u8.mp4,1
3713,65707500000000000,65707500000000000,55054900000000000,65707460047947537-55054874794016376.m3u8.mp4,1
3714,65714800000000000,65714800000000000,54875000000000000,65714766032685511-54874951441714704.m3u8.mp4,1
3715,65715100000000000,65715100000000000,55204600000000000,65715126698777992-55204569197583765.m3u8.mp4,1
3716,65715600000000000,65715600000000000,52333200000000000,65715565638995357-52333209270099838.m3u8.mp4,1
3717,65715800000000000,65715800000000000,55579100000000000,65715755401880509-55579094410080624.m3u8.mp4,1
3718,65717300000000000,65717300000000000,55579100000000000,65717250572699455-55579094410080624.m3u8.mp4,1
3719,65718500000000000,65718500000000000,46470000000000000,65718514075318214-46469983256974041.m3u8.mp4,1
3720,65720100000000000,65720100000000000,51396800000000000,65720060913662311-51396800136877892.m3u8.mp4,1
3721,65725400000000000,65725400000000000,31045600000000000,65725371068194236-31045571313558736.m3u8.mp4,1
3722,65727600000000000,65727600000000000,42714500000000000,65727594842048367-42714514719771059.m3u8.mp4,1
3723,65727700000000000,65727700000000000,54875000000000000,65727688943351795-54874951441714704.m3u8.mp4,1
3724,65728900000000000,65728900000000000,50723200000000000,65728873418996114-50723234246563853.m3u8.mp4,1
3725,65729000000000000,65729000000000000,31045600000000000,65729030210463669-31045571313558736.m3u8.mp4,1
3726,65731900000000000,65731900000000000,51614200000000000,65731885147375636-51614244159886004.m3u8.mp4,1
3727,65735200000000000,65735200000000000,49122400000000000,65735160691180666-49122368955615238.m3u8.mp4,1
3728,65735300000000000,65735300000000000,54704400000000000,65735326477328957-54704420952224311.m3u8.mp4,1
3729,65736200000000000,65736200000000000,53050100000000000,65736160214786627-53050087235921363.m3u8.mp4,1
3730,65738000000000000,65738000000000000,53387600000000000,65737956733755982-53387635432892295.m3u8.mp4,1
3731,65739300000000000,65739300000000000,53974400000000000,65739299340957233-53974396489971233.m3u8.mp4,1
3732,65740700000000000,65740700000000000,51663500000000000,65740675735364206-51663525071820946.m3u8.mp4,1
3733,65741700000000000,65741700000000000,49122400000000000,65741697891443323-49122368955615238.m3u8.mp4,1
3734,65742000000000000,65742000000000000,50163200000000000,65741989554960849-50163229720061981.m3u8.mp4,1
3735,65742100000000000,65742100000000000,49122400000000000,65742099806434883-49122368955615238.m3u8.mp4,1
3736,65744400000000000,65744400000000000,51963900000000000,65744362029466810-51963866757732887.m3u8.mp4,1
3737,65744600000000000,65744600000000000,54704400000000000,65744563939058315-54704420952224311.m3u8.mp4,1
3738,65746700000000000,65746700000000000,51289400000000000,65746681892709021-51289441142053904.m3u8.mp4,1
3739,65748000000000000,65748000000000000,49625600000000000,65747996580529664-49625608551934473.m3u8.mp4,1
3740,65749400000000000,65749400000000000,50723200000000000,65749369489466033-50723234246563853.m3u8.mp4,1
3741,65749700000000000,65749700000000000,51614200000000000,65749703658059383-51614244159886004.m3u8.mp4,1
3742,65749800000000000,65749800000000000,32750100000000000,65749823841653307-32750136595503502.m3u8.mp4,1
3743,65751700000000000,65751700000000000,42714500000000000,65751665845740232-42714514719771059.m3u8.mp4,1
3744,65751900000000000,65751900000000000,52553600000000000,65751931630394481-52553573812156601.m3u8.mp4,1
3745,65753500000000000,65753500000000000,55054900000000000,65753454588469967-55054874794016376.m3u8.mp4,1
3746,65754100000000000,65754100000000000,50161900000000000,65754127036069521-50161933812248163.m3u8.mp4,1
3747,65754400000000000,65754400000000000,54875000000000000,65754379182950559-54874951441714704.m3u8.mp4,1
3748,65755000000000000,65755000000000000,54334000000000000,65755027049816799-54333967911894250.m3u8.mp4,1
3749,65757700000000000,65757700000000000,53849100000000000,65757652451349090-53849093989999127.m3u8.mp4,1
3750,65759900000000000,65759900000000000,29999000000000000,65759880270596296-29998950421224725.m3u8.mp4,1
3751,65760600000000000,65760600000000000,55054900000000000,65760572477559413-55054874794016376.m3u8.mp4,1
3752,65760800000000000,65760800000000000,52683400000000000,65760817426996397-52683441243695171.m3u8.mp4,1
3753,65761800000000000,65761800000000000,37297100000000000,65761774183397065-37297144169742716.m3u8.mp4,1
3754,65762900000000000,65762900000000000,53436500000000000,65762868240336173-53436506613754911.m3u8.mp4,1
3755,65764400000000000,65764400000000000,53217200000000000,65764355364374137-53217213397612529.m3u8.mp4,1
3756,65765100000000000,65765100000000000,51396800000000000,65765136102606460-51396800136877892.m3u8.mp4,1
3757,65765200000000000,65765200000000000,54875000000000000,65765241205564187-54874951441714704.m3u8.mp4,1
3758,65768500000000000,65768500000000000,52172100000000000,65768530338924173-52172083005756174.m3u8.mp4,1
3759,65768600000000000,65768600000000000,31045600000000000,65768554491826858-31045571313558736.m3u8.mp4,1
3760,65769700000000000,65769700000000000,31131800000000000,65769689772465394-31131810794463145.m3u8.mp4,1
3761,65771100000000000,65771100000000000,43446000000000000,65771064675813637-43445978767789165.m3u8.mp4,1
3762,65772500000000000,65772500000000000,43446000000000000,65772501845680967-43445978767789165.m3u8.mp4,1
3763,65774700000000000,65774700000000000,50174700000000000,65774721483945740-50174672039325380.m3u8.mp4,1
3764,65774700000000000,65774700000000000,51614000000000000,65774701657471139-51613980927465734.m3u8.mp4,1
3765,65775600000000000,65775600000000000,52001600000000000,65775610819000084-52001602971641694.m3u8.mp4,1
3766,65777500000000000,65777500000000000,53436500000000000,65777482183227576-53436506613754911.m3u8.mp4,1
3767,65781800000000000,65781800000000000,53976800000000000,65781777324592502-53976783602597773.m3u8.mp4,1
3768,65782100000000000,65782100000000000,55204600000000000,65782076703515529-55204569197583765.m3u8.mp4,1
3769,65783600000000000,65783600000000000,51614000000000000,65783623799817650-51613980927465734.m3u8.mp4,1
3770,65785900000000000,65785900000000000,52683400000000000,65785868656319841-52683441243695171.m3u8.mp4,1
