Group_ID,Video_Index,Room,Session,Performer,Video_Name
5518,1,68789160239584900,68789159671643700,47682196185552100,68789159671643751-47682196185552116.m3u8.mp4
5519,1,68791721665389800,68791721361689300,52333209270099800,68791721361689328-52333209270099838.m3u8.mp4
5520,1,68794163163449200,68794159216996000,53976783602597700,68794159216996071-53976783602597773.m3u8.mp4
5521,1,68796872436376900,68796872063461000,53387635432892200,68796872063461023-53387635432892295.m3u8.mp4
5522,1,68797455257982700,68797454683753200,53387635432892200,68797454683753220-53387635432892295.m3u8.mp4
5523,1,68803331578546100,68803329376930500,52868343920602700,68803329376930584-52868343920602753.m3u8.mp4
5524,1,68803643907397400,68803643496729800,37297144169742700,68803643496729855-37297144169742716.m3u8.mp4
5525,1,68804417699866000,68804416163035300,53387635432892200,68804416163035300-53387635432892295.m3u8.mp4
5526,1,68804677069333900,68804676759341800,52673258719286800,68804676759341857-52673258719286801.m3u8.mp4
5527,1,68807889096689600,68807888457452300,52553573812156600,68807888457452347-52553573812156601.m3u8.mp4
5528,1,68808712310638600,68808711872724600,51613980927465700,68808711872724673-51613980927465734.m3u8.mp4
5529,1,68810465917691300,68810453247075000,42714514719771000,68810453247075078-42714514719771059.m3u8.mp4
5530,1,68810807902361400,68810782009208600,52673258719286800,68810782009208626-52673258719286801.m3u8.mp4
5531,1,68811109927901000,68811106191159000,52673258719286800,68811106191159091-52673258719286801.m3u8.mp4
5532,1,68815261850560000,68815258315144900,52673258719286800,68815258315144933-52673258719286801.m3u8.mp4
5533,1,68817131342030300,68817123039788700,50723234246563800,68817123039788780-50723234246563853.m3u8.mp4
5534,1,68823385653274200,68823385494262000,52333209270099800,68823385494262010-52333209270099838.m3u8.mp4
5535,1,68823926653478500,68823926442036500,31131810794463100,68823926442036564-31131810794463145.m3u8.mp4
5536,1,68826931157158000,68826920445289300,48592486907513100,68826920445289301-48592486907513125.m3u8.mp4
5537,1,68830858239956900,68830857778963300,47682196185552100,68830857778963308-47682196185552116.m3u8.mp4
5538,1,68830897488156600,68830883110463200,52192388243789800,68830883110463278-52192388243789856.m3u8.mp4
5539,1,68831914994853600,68831914642915100,51613980927465700,68831914642915118-51613980927465734.m3u8.mp4
5540,1,68835141459011300,68835131244154200,55755502184837200,68835131244154246-55755502184837270.m3u8.mp4
5541,1,68839828872648700,68839824928280900,50161933812248100,68839824928280916-50161933812248163.m3u8.mp4
5542,1,68850491084920900,68850452497704800,34632831883801200,68850452497704894-34632831883801226.m3u8.mp4
5543,1,68854025947863200,68854025398784400,52683441243695100,68854025398784412-52683441243695171.m3u8.mp4
5544,1,68854523209861500,68854522855835500,52683441243695100,68854522855835591-52683441243695171.m3u8.mp4
5545,1,68856193142639100,68856182185404300,55204569197583700,68856182185404391-55204569197583765.m3u8.mp4
5546,1,68859850709944900,68859850368499600,52673258719286800,68859850368499671-52673258719286801.m3u8.mp4
5547,1,68860423129680500,68860422410747800,52553573812156600,68860422410747869-52553573812156601.m3u8.mp4
5548,1,68861105402439700,68861104645738900,53387635432892200,68861104645738950-53387635432892295.m3u8.mp4
5549,1,68861468104870500,68861467627102700,52683441243695100,68861467627102754-52683441243695171.m3u8.mp4
5550,1,68862027769731300,68862027000456700,51055977402738200,68862027000456721-51055977402738228.m3u8.mp4
5551,1,68862273381878400,68862272956533800,51055977402738200,68862272956533815-51055977402738228.m3u8.mp4
5552,1,68862459982276700,68862459737280900,51055977402738200,68862459737280979-51055977402738228.m3u8.mp4
5553,1,68862636061251800,68862635757544900,51055977402738200,68862635757544983-51055977402738228.m3u8.mp4
5554,1,68863141447620800,68863141018094100,51055977402738200,68863141018094163-51055977402738228.m3u8.mp4
5555,1,68863669311265000,68863667963175400,53387635432892200,68863667963175484-53387635432892295.m3u8.mp4
5556,1,68866478517676100,68866455478740500,48513860098858600,68866455478740537-48513860098858670.m3u8.mp4
5557,1,68867605225171100,68867603984037900,53387635432892200,68867603984037905-53387635432892295.m3u8.mp4
5558,1,68867971213839000,68867970593459300,53387635432892200,68867970593459311-53387635432892295.m3u8.mp4
5559,1,68868459990771900,68868459385075700,47682196185552100,68868459385075741-47682196185552116.m3u8.mp4
5560,1,68869045345737100,68869044983309900,51613980927465700,68869044983309908-51613980927465734.m3u8.mp4
5561,1,68869863406979800,68869856767788500,34632831883801200,68869856767788599-34632831883801226.m3u8.mp4
5562,1,68870688638396600,68870688307417100,53825700762756800,68870688307417111-53825700762756884.m3u8.mp4
5563,1,68871658734774500,68871647089664600,48398468531618700,68871647089664659-48398468531618736.m3u8.mp4
5564,1,68872066867816700,68872058110490600,53604774286737900,68872058110490698-53604774286737927.m3u8.mp4
5565,1,68874943311014200,68874936357243500,48592486907513100,68874936357243574-48592486907513125.m3u8.mp4
5566,1,68875244818553300,68875231111947900,52192388243789800,68875231111947912-52192388243789856.m3u8.mp4
5567,1,68877660060277200,68877656298377300,50174672039325300,68877656298377325-50174672039325380.m3u8.mp4
5568,1,68878416643509100,68878403930965600,55204569197583700,68878403930965632-55204569197583765.m3u8.mp4
5569,1,68878475640596900,68878457429314200,48592486907513100,68878457429314258-48592486907513125.m3u8.mp4
5570,1,68879474132405100,68879469995114100,50161933812248100,68879469995114107-50161933812248163.m3u8.mp4
5571,1,68880889624025600,68880876531890300,52052212664243900,68880876531890327-52052212664243901.m3u8.mp4
5572,1,68881102310890000,68881098708362900,50161933812248100,68881098708362940-50161933812248163.m3u8.mp4
5573,1,68882629553445400,68882625657327700,28385471671136300,68882625657327771-28385471671136325.m3u8.mp4
5574,1,68882937933359600,68882937227003500,52553573812156600,68882937227003559-52553573812156601.m3u8.mp4
5575,1,68883962239011800,68883961838841500,53272535766146600,68883961838841579-53272535766146639.m3u8.mp4
5576,1,68886294802623000,68886261942726300,55395330696417800,68886261942726395-55395330696417897.m3u8.mp4
5577,1,68886687775345600,68886682486720100,54333967911894200,68886682486720194-54333967911894250.m3u8.mp4
5578,1,68887032813472800,68887031459106900,52333209270099800,68887031459106998-52333209270099838.m3u8.mp4
5579,1,68887588948823000,68887578731888300,55395330696417800,68887578731888304-55395330696417897.m3u8.mp4
5580,1,68892430926768800,68892419784976100,55395330696417800,68892419784976122-55395330696417897.m3u8.mp4
5581,1,68892482627852900,68892481741148300,52333209270099800,68892481741148369-52333209270099838.m3u8.mp4
5582,1,68895771956235300,68895755233927900,32750136595503500,68895755233927995-32750136595503502.m3u8.mp4
5583,1,68900515493866100,68900505780238500,55395330696417800,68900505780238558-55395330696417897.m3u8.mp4
5584,1,68901539845655700,68901535360230200,28385471671136300,68901535360230224-28385471671136325.m3u8.mp4
5585,1,68902104352844500,68902100020510400,51614244159886000,68902100020510437-51614244159886004.m3u8.mp4
5586,1,68902474303040200,68902465010944800,42714514719771000,68902465010944833-42714514719771059.m3u8.mp4
5587,1,68903079318809300,68903071058497700,55395330696417800,68903071058497748-55395330696417897.m3u8.mp4
5588,1,68903894840404700,68903889805524700,51614244159886000,68903889805524713-51614244159886004.m3u8.mp4
5589,1,68905550466403500,68905536684313400,52192388243789800,68905536684313415-52192388243789856.m3u8.mp4
5590,1,68910327879330500,68910321592444700,37171206849282200,68910321592444709-37171206849282286.m3u8.mp4
5591,1,68917658287500000,68917641772798100,52192388243789800,68917641772798186-52192388243789856.m3u8.mp4
5592,1,68921024111594700,68920998262484800,52052212664243900,68920998262484820-52052212664243901.m3u8.mp4
5593,1,68924268602878700,68924268223664300,49443408695011300,68924268223664369-49443408695011370.m3u8.mp4
5594,1,68925366587779900,68925366435068100,49443408695011300,68925366435068156-49443408695011370.m3u8.mp4
5595,1,68952637822364500,68952629901791400,52470924357673800,68952629901791498-52470924357673800.m3u8.mp4
5596,1,68953734859352900,68953669495688500,52192388243789800,68953669495688566-52192388243789856.m3u8.mp4
5597,1,68954407015443300,68954406753681100,37297144169742700,68954406753681175-37297144169742716.m3u8.mp4
5598,1,68963206361140500,68963202460823400,48577107659329700,68963202460823428-48577107659329705.m3u8.mp4
5599,1,68963587784862600,68963587288213300,52683441243695100,68963587288213355-52683441243695171.m3u8.mp4
5600,1,68965902835141900,68965898320361700,53976783602597700,68965898320361775-53976783602597773.m3u8.mp4
5601,1,68969116290673600,68969112327438100,51396800136877800,68969112327438138-51396800136877892.m3u8.mp4
5602,1,68969984119426400,68969983754911500,52673258719286800,68969983754911548-52673258719286801.m3u8.mp4
5603,1,68970044519504700,68970031167316900,51461344183985700,68970031167316917-51461344183985778.m3u8.mp4
5604,1,68970480834075500,68970480266120500,47682196185552100,68970480266120599-47682196185552116.m3u8.mp4
5605,1,68974228729912200,68974228178747200,52673258719286800,68974228178747202-52673258719286801.m3u8.mp4
5606,1,68974429263780700,68974428897153300,52673258719286800,68974428897153344-52673258719286801.m3u8.mp4
5607,1,68974629782969200,68974629449895300,52673258719286800,68974629449895330-52673258719286801.m3u8.mp4
5608,1,68975415223012700,68975414596353800,52673258719286800,68975414596353864-52673258719286801.m3u8.mp4
5609,1,68975880893517200,68975876343082900,28385471671136300,68975876343082922-28385471671136325.m3u8.mp4
5610,1,68977182677552500,68977178276013900,55586103205305700,68977178276013981-55586103205305764.m3u8.mp4
5611,1,68983440778350000,68983440474657100,52333209270099800,68983440474657173-52333209270099838.m3u8.mp4
5612,1,68985366106495900,68985365398032700,51613980927465700,68985365398032739-51613980927465734.m3u8.mp4
5613,1,68988645469215600,68988645060645200,53272535766146600,68988645060645234-53272535766146639.m3u8.mp4
5614,1,68989637417917400,68989637143578500,53272535766146600,68989637143578528-53272535766146639.m3u8.mp4
5615,1,68989711520783300,68989710883635000,53272535766146600,68989710883635075-53272535766146639.m3u8.mp4
5616,1,68990644564683900,68990644107880400,51613980927465700,68990644107880403-51613980927465734.m3u8.mp4
5617,1,68991551043955800,68991550350174100,52553573812156600,68991550350174167-52553573812156601.m3u8.mp4
5618,1,68993868757618200,68993868105798000,52673258719286800,68993868105798081-52673258719286801.m3u8.mp4
5619,1,68994599678004800,68994599181356500,53272535766146600,68994599181356522-53272535766146639.m3u8.mp4
5620,1,68994827353214500,68994826690897800,52673258719286800,68994826690897892-52673258719286801.m3u8.mp4
5621,1,68995278679207100,68995276987191700,31045571313558700,68995276987191756-31045571313558736.m3u8.mp4
5622,1,68995467341098100,68995466794121600,53217213397612500,68995466794121630-53217213397612529.m3u8.mp4
5623,1,68995792542260200,68995790936226200,31045571313558700,68995790936226210-31045571313558736.m3u8.mp4
5624,1,68998161390784100,68998160900439900,51663525071820900,68998160900439968-51663525071820946.m3u8.mp4
5625,1,68999586804030500,68999586355612600,37297144169742700,68999586355612683-37297144169742716.m3u8.mp4
5626,1,68999917258562600,68999916699001300,51663525071820900,68999916699001373-51663525071820946.m3u8.mp4
5627,1,69008446581267500,69008446158021100,51663525071820900,69008446158021184-51663525071820946.m3u8.mp4
5628,1,69010968530276100,69010953724773800,52216232291607600,69010953724773892-52216232291607678.m3u8.mp4
5629,1,69013177567432500,69013155199598500,42714514719771000,69013155199598584-42714514719771059.m3u8.mp4
5630,1,69013405223767900,69013404473378300,52673258719286800,69013404473378317-52673258719286801.m3u8.mp4
5631,1,69015292981432100,69015277490162200,52216232291607600,69015277490162255-52216232291607678.m3u8.mp4
5632,1,69017800915180700,69017738969878500,49281142775358700,69017738969878530-49281142775358737.m3u8.mp4
5633,1,69020300630187200,69020255327897100,49281142775358700,69020255327897131-49281142775358737.m3u8.mp4
5634,1,69020749970165700,69020741521116200,42714514719771000,69020741521116257-42714514719771059.m3u8.mp4
5635,1,69020952697658500,69020944223451100,42714514719771000,69020944223451183-42714514719771059.m3u8.mp4
5636,1,69023543095611300,69023538746505200,47682196185552100,69023538746505278-47682196185552116.m3u8.mp4
5637,1,69025398171254700,69025398012259900,49443408695011300,69025398012259970-49443408695011370.m3u8.mp4
5638,1,69028268065053900,69028255599967800,55204569197583700,69028255599967813-55204569197583765.m3u8.mp4
5639,1,69029245174312400,69029231138459600,52192388243789800,69029231138459650-52192388243789856.m3u8.mp4
5640,1,69032015910563300,69031991292473800,52052212664243900,69031991292473867-52052212664243901.m3u8.mp4
5641,1,69034289726647800,69034283219564500,34632831883801200,69034283219564573-34632831883801226.m3u8.mp4
5642,1,69035215587794200,69035205534425600,50723234246563800,69035205534425642-50723234246563853.m3u8.mp4
5643,1,69037978960944400,69037978665628200,31131810794463100,69037978665628218-31131810794463145.m3u8.mp4
5644,1,69038357991812700,69038353229554200,53849093989999100,69038353229554242-53849093989999127.m3u8.mp4
5645,1,69038694333046100,69038692475354600,52553573812156600,69038692475354675-52553573812156601.m3u8.mp4
5646,1,69043222243602100,69043217143703100,48337346409533100,69043217143703116-48337346409533126.m3u8.mp4
5647,1,69044266801447100,69044242374211100,47980470266238400,69044242374211171-47980470266238432.m3u8.mp4
5648,1,69044755471429300,69044749633331800,48337346409533100,69044749633331824-48337346409533126.m3u8.mp4
5649,1,69044992007094500,69044986447934000,54704420952224300,69044986447934057-54704420952224311.m3u8.mp4
5650,1,69045150899912900,69045138631964700,55076542880954200,69045138631964763-55076542880954210.m3u8.mp4
5651,1,69046644057456900,69046627333056000,55204569197583700,69046627333056097-55204569197583765.m3u8.mp4
5652,1,69049311922122500,69049311540820000,51613980927465700,69049311540820093-51613980927465734.m3u8.mp4
5653,1,69049431126335000,69049430992496200,31131810794463100,69049430992496249-31131810794463145.m3u8.mp4
5654,1,69050554520334100,69050530646736500,52216232291607600,69050530646736521-52216232291607678.m3u8.mp4
5655,1,69050970677079800,69050954445497000,52216232291607600,69050954445497017-52216232291607678.m3u8.mp4
5656,1,69051987885977400,69051942254420600,52216232291607600,69051942254420671-52216232291607678.m3u8.mp4
5657,1,69054188876357200,69054175813587100,53604774286737900,69054175813587117-53604774286737927.m3u8.mp4
5658,1,69057059699191700,69057045921288300,35552146497689300,69057045921288390-35552146497689326.m3u8.mp4
5659,1,69057757348250000,69057751906533000,34632831883801200,69057751906533047-34632831883801226.m3u8.mp4
5660,1,69057943806034300,69057934482476200,54359981935315800,69057934482476209-54359981935315870.m3u8.mp4
5661,1,69058231459791200,69058220500463300,52192388243789800,69058220500463324-52192388243789856.m3u8.mp4
5662,1,69058521799999900,69058521225766500,18687908944437300,69058521225766599-18687908944437327.m3u8.mp4
5663,1,69058588533473700,69058578482209500,52216232291607600,69058578482209519-52216232291607678.m3u8.mp4
5664,1,69060136636400000,69060136292859500,53272535766146600,69060136292859586-53272535766146639.m3u8.mp4
5665,1,69063074343706300,69063069889740500,50161933812248100,69063069889740505-50161933812248163.m3u8.mp4
5666,1,69067026577645600,69067026255068900,52553573812156600,69067026255068914-52553573812156601.m3u8.mp4
5667,1,69068947206062600,69068941730789600,51132449435951600,69068941730789626-51132449435951656.m3u8.mp4
5668,1,69069192421859100,69069187238078200,48592486907513100,69069187238078223-48592486907513125.m3u8.mp4
5669,1,69070431589130400,69070424742311700,37171206849282200,69070424742311727-37171206849282286.m3u8.mp4
5670,1,69071767032455300,69071762855300300,54872554667518400,69071762855300359-54872554667518433.m3u8.mp4
5671,1,69081799046349400,69081776043074400,52192388243789800,69081776043074414-52192388243789856.m3u8.mp4
5672,1,69084016899932800,69083992185393400,32750136595503500,69083992185393491-32750136595503502.m3u8.mp4
5673,1,69091460982129300,69091436338876700,52052212664243900,69091436338876783-52052212664243901.m3u8.mp4
5674,1,69093743618835100,69093738462329100,52868343920602700,69093738462329163-52868343920602753.m3u8.mp4
5675,1,69110824041079100,69110812614076200,52192388243789800,69110812614076248-52192388243789856.m3u8.mp4
5676,1,69122715857601200,69122702375401800,55204569197583700,69122702375401820-55204569197583765.m3u8.mp4
5677,1,69127562734494000,69127545527733500,52192388243789800,69127545527733599-52192388243789856.m3u8.mp4
5678,1,69128127581405900,69128126138951500,51613980927465700,69128126138951521-51613980927465734.m3u8.mp4
5679,1,69129788769062900,69129773527349600,53604774286737900,69129773527349616-53604774286737927.m3u8.mp4
5680,1,69131397762794200,69131386591645000,45566142774776900,69131386591645028-45566142774776906.m3u8.mp4
5681,1,69131801915441900,69131795771178800,45566142774776900,69131795771178883-45566142774776906.m3u8.mp4
5682,1,69134647385801500,69134632949397400,54307639642834400,69134632949397401-54307639642834447.m3u8.mp4
5683,1,69134817183818100,69134810966140700,45566142774776900,69134810966140778-45566142774776906.m3u8.mp4
5684,1,69139986902569000,69139973483269400,55204569197583700,69139973483269493-55204569197583765.m3u8.mp4
5685,1,69149839788237200,69149834682056600,28385471671136300,69149834682056618-28385471671136325.m3u8.mp4
5686,1,69151217755508800,69151216990425500,18687908944437300,69151216990425532-18687908944437327.m3u8.mp4
5687,1,69159051410949000,69159051021266900,52673258719286800,69159051021266909-52673258719286801.m3u8.mp4
5688,1,69159336179024800,69159331311920000,51396800136877800,69159331311920094-51396800136877892.m3u8.mp4
5689,1,69160176291832300,69160170462128000,53849093989999100,69160170462128036-53849093989999127.m3u8.mp4
5690,1,69163832779132900,69163830042698700,52683441243695100,69163830042698735-52683441243695171.m3u8.mp4
5691,1,69168392679632900,69168392340251100,18687908944437300,69168392340251137-18687908944437327.m3u8.mp4
5692,1,69169188896944200,69169150867554200,54872554667518400,69169150867554287-54872554667518433.m3u8.mp4
5693,1,69169902098501700,69169901681512900,53272535766146600,69169901681512953-53272535766146639.m3u8.mp4
5694,1,69171871942889600,69171871291025300,52553573812156600,69171871291025361-52553573812156601.m3u8.mp4
5695,1,69175492315103300,69175482169441800,42714514719771000,69175482169441805-42714514719771059.m3u8.mp4
5696,1,69176350455021600,69176334372317100,54173263735042100,69176334372317160-54173263735042125.m3u8.mp4
5697,1,69177609239052400,69177560587579900,55755502184837200,69177560587579950-55755502184837270.m3u8.mp4
5698,1,69178550063386800,69178549700935200,47682196185552100,69178549700935207-47682196185552116.m3u8.mp4
5699,1,69185272664469700,69185272224429600,51674492214186600,69185272224429616-51674492214186633.m3u8.mp4
5700,1,69185785512513700,69185781719117300,48577107659329700,69185781719117399-48577107659329705.m3u8.mp4
5701,1,69187951214117000,69187939770316800,48577107659329700,69187939770316824-48577107659329705.m3u8.mp4
5702,1,69189259631444200,69189256035182100,53976783602597700,69189256035182108-53976783602597773.m3u8.mp4
5703,1,69189861908332800,69189860130304600,49849826646436100,69189860130304605-49849826646436159.m3u8.mp4
5704,1,69191599407157500,69191594844115000,53849093989999100,69191594844115060-53849093989999127.m3u8.mp4
5705,1,69191842215412000,69191836628963400,48592486907513100,69191836628963446-48592486907513125.m3u8.mp4
5706,1,69192305862164700,69192298205818400,48592486907513100,69192298205818479-48592486907513125.m3u8.mp4
5707,1,69192576415744300,69192570745393200,48592486907513100,69192570745393252-48592486907513125.m3u8.mp4
5708,1,69195166618665300,69195155168571000,28385471671136300,69195155168571002-28385471671136325.m3u8.mp4
5709,1,69195968347296000,69195941558632000,52192388243789800,69195941558632048-52192388243789856.m3u8.mp4
5710,1,69196482971611400,69196478213535700,50161933812248100,69196478213535795-50161933812248163.m3u8.mp4
5711,1,69196627341652200,69196627075675700,51663525071820900,69196627075675756-51663525071820946.m3u8.mp4
5712,1,69198515365658900,69198511328989300,48577107659329700,69198511328989304-48577107659329705.m3u8.mp4
5713,1,69202238393463100,69202238177813100,51663525071820900,69202238177813148-51663525071820946.m3u8.mp4
5714,1,69206170446516600,69206166661509800,53849093989999100,69206166661509801-53849093989999127.m3u8.mp4
5715,1,69207068801417700,69207048748805800,51131841515628500,69207048748805810-51131841515628593.m3u8.mp4
5716,1,69209457971352000,69209364696682600,52052212664243900,69209364696682692-52052212664243901.m3u8.mp4
5717,1,69211512251273600,69211506612374600,48592486907513100,69211506612374662-48592486907513125.m3u8.mp4
5718,1,69215255436907000,69215242065809900,55204569197583700,69215242065809965-55204569197583765.m3u8.mp4
5719,1,69216731024503300,69216730194381800,53387635432892200,69216730194381839-53387635432892295.m3u8.mp4
5720,1,69217400527704600,69217394393886200,54359981935315800,69217394393886236-54359981935315870.m3u8.mp4
5721,1,69222150983832100,69222150273252900,53387635432892200,69222150273252907-53387635432892295.m3u8.mp4
5722,1,69222616469779000,69222616073777600,52683441243695100,69222616073777697-52683441243695171.m3u8.mp4
5723,1,69222981642670700,69222975609524700,53849093989999100,69222975609524784-53849093989999127.m3u8.mp4
5724,1,69223029440959100,69223015589629900,55083279732193100,69223015589629988-55083279732193160.m3u8.mp4
5725,1,69224124124934800,69224123345146400,52553573812156600,69224123345146408-52553573812156601.m3u8.mp4
5726,1,69225950387811000,69225949859689000,51613980927465700,69225949859689019-51613980927465734.m3u8.mp4
5727,1,69226125424513700,69226125158532600,51613980927465700,69226125158532669-51613980927465734.m3u8.mp4
5728,1,69230311671247600,69230302079236100,46469983256974000,69230302079236121-46469983256974041.m3u8.mp4
5729,1,69230653641241400,69230653335407600,53387635432892200,69230653335407636-53387635432892295.m3u8.mp4
5730,1,69230916185805600,69230915928206800,47682196185552100,69230915928206877-47682196185552116.m3u8.mp4
5731,1,69236480427086700,69236461349643800,48900738901872800,69236461349643854-48900738901872877.m3u8.mp4
5732,1,69236824647324600,69236797114166800,53604774286737900,69236797114166865-53604774286737927.m3u8.mp4
5733,1,69237184594097000,69237184208588800,53825700762756800,69237184208588894-53825700762756884.m3u8.mp4
5734,1,69238401831453400,69238389924171800,52192388243789800,69238389924171874-52192388243789856.m3u8.mp4
5735,1,69238985630335800,69238985181891600,53272535766146600,69238985181891683-53272535766146639.m3u8.mp4
5736,1,69239417572340600,69239395615511100,53630904821621300,69239395615511159-53630904821621339.m3u8.mp4
5737,1,69239582312022800,69239581448342600,48900738901872800,69239581448342635-48900738901872877.m3u8.mp4
5738,1,69239876255134600,69239866493248100,53630904821621300,69239866493248115-53630904821621339.m3u8.mp4
5739,1,69240659031802700,69240658719686200,53272535766146600,69240658719686281-53272535766146639.m3u8.mp4
5740,1,69240705825555200,69240705626678800,53272535766146600,69240705626678898-53272535766146639.m3u8.mp4
5741,1,69241196800291800,69241193065625200,50161933812248100,69241193065625216-50161933812248163.m3u8.mp4
5742,1,69242989728945200,69242962919306900,52052212664243900,69242962919306902-52052212664243901.m3u8.mp4
5743,1,69243339103978300,69243310341886000,28280119248120200,69243310341886092-28280119248120260.m3u8.mp4
5744,1,69244032615367500,69244028614358600,53976783602597700,69244028614358693-53976783602597773.m3u8.mp4
5745,1,69245038916977600,69245033720592500,48577107659329700,69245033720592545-48577107659329705.m3u8.mp4
5746,1,69245642194203700,69245638344183900,48577107659329700,69245638344183966-48577107659329705.m3u8.mp4
5747,1,69248233437316000,69248232961608800,53782875536890400,69248232961608875-53782875536890474.m3u8.mp4
5748,1,69252576454554700,69252570285083800,48592486907513100,69252570285083843-48592486907513125.m3u8.mp4
5749,1,69253468916462700,69253455262262900,52192388243789800,69253455262262993-52192388243789856.m3u8.mp4
5750,1,69257706738467900,69257706185167600,52553573812156600,69257706185167626-52553573812156601.m3u8.mp4
5751,1,69258665048847500,69258638134354600,52192388243789800,69258638134354665-52192388243789856.m3u8.mp4
5752,1,69263516201833600,69263500528072400,55755502184837200,69263500528072454-55755502184837270.m3u8.mp4
5753,1,69263764190057600,69263744368124600,55755502184837200,69263744368124660-55755502184837270.m3u8.mp4
5754,1,69265311741428800,69265300733829800,55755502184837200,69265300733829879-55755502184837270.m3u8.mp4
5755,1,69270648653526200,69270636614133400,55204569197583700,69270636614133490-55204569197583765.m3u8.mp4
5756,1,69271224776832100,69271220025037000,52868343920602700,69271220025037052-52868343920602753.m3u8.mp4
5757,1,69282059714737300,69282008571841700,52052212664243900,69282008571841780-52052212664243901.m3u8.mp4
5758,1,69308877618459800,69308865988005100,52052212664243900,69308865988005126-52052212664243901.m3u8.mp4
5759,1,69321365871318300,69321365456425800,37297144169742700,69321365456425818-37297144169742716.m3u8.mp4
5760,1,69322411985253600,69322401254477000,52399330958516000,69322401254477084-52399330958516004.m3u8.mp4
5761,1,69326966756128100,69326961872217900,54359981935315800,69326961872217915-54359981935315870.m3u8.mp4
5762,1,69327267584193900,69327267026710300,52683441243695100,69327267026710349-52683441243695171.m3u8.mp4
5763,1,69327363285636500,69327346034818900,51396800136877800,69327346034818925-51396800136877892.m3u8.mp4
5764,1,69330948203398400,69330944259010300,48577107659329700,69330944259010397-48577107659329705.m3u8.mp4
5765,1,69333094277764500,69333093818840900,52683441243695100,69333093818840935-52683441243695171.m3u8.mp4
5766,1,69335405536396600,69335405257832300,47682196185552100,69335405257832308-47682196185552116.m3u8.mp4
5767,1,69337424881964500,69337420528624500,54359981935315800,69337420528624536-54359981935315870.m3u8.mp4
5768,1,69337651844142500,69337649959153500,53782875536890400,69337649959153535-53782875536890474.m3u8.mp4
5769,1,69339548191741400,69339535319775100,41365734051282700,69339535319775117-41365734051282735.m3u8.mp4
5770,1,69343157910418900,69343157728334200,51663525071820900,69343157728334220-51663525071820946.m3u8.mp4
5771,1,69346472104740200,69346466574903100,54872554667518400,69346466574903183-54872554667518433.m3u8.mp4
5772,1,69352484117337800,69352479061454700,48513860098858600,69352479061454780-48513860098858670.m3u8.mp4
5773,1,69359602903987800,69359588834556400,55204569197583700,69359588834556412-55204569197583765.m3u8.mp4
5774,1,69360874967185000,69360874684436900,51663525071820900,69360874684436979-51663525071820946.m3u8.mp4
5775,1,69361253066917300,69361252727537200,52553573812156600,69361252727537203-52553573812156601.m3u8.mp4
5776,1,69362761214903800,69362754764415500,54874951441714700,69362754764415556-54874951441714704.m3u8.mp4
5777,1,69370899789952800,69370899257626600,52683441243695100,69370899257626666-52683441243695171.m3u8.mp4
5778,1,69371629743560600,69371629265752600,47682196185552100,69371629265752676-47682196185552116.m3u8.mp4
5779,1,69374255342213100,69374245219618800,42714514719771000,69374245219618880-42714514719771059.m3u8.mp4
5780,1,69374875457476600,69374870428860000,54359981935315800,69374870428860044-54359981935315870.m3u8.mp4
5781,1,69376129608890200,69376116097290300,41365734051282700,69376116097290322-41365734051282735.m3u8.mp4
5782,1,69378429584857100,69378429234986600,47682196185552100,69378429234986663-47682196185552116.m3u8.mp4
5783,1,69379675435746900,69379674903428700,47682196185552100,69379674903428784-47682196185552116.m3u8.mp4
5784,1,69379778668054100,69379778169290400,52341982680327000,69379778169290417-52341982680327061.m3u8.mp4
5785,1,69381612155619000,69381607749865600,50161933812248100,69381607749865601-50161933812248163.m3u8.mp4
5786,1,69383807206868700,69383770477711500,53974396489971200,69383770477711504-53974396489971233.m3u8.mp4
5787,1,69384651308451500,69384645149462600,35552146497689300,69384645149462662-35552146497689326.m3u8.mp4
5788,1,69386090405607300,69386090135435400,49443408695011300,69386090135435431-49443408695011370.m3u8.mp4
5789,1,69386132956821400,69386126747505300,35552146497689300,69386126747505329-35552146497689326.m3u8.mp4
5790,1,69387760717969300,69387745719498400,55579094410080600,69387745719498424-55579094410080624.m3u8.mp4
5791,1,69389254158632700,69389245520826500,37171206849282200,69389245520826526-37171206849282286.m3u8.mp4
5792,1,69390192495745200,69390188572315800,37171206849282200,69390188572315814-37171206849282286.m3u8.mp4
5793,1,69390253436885100,69390238901883000,55579094410080600,69390238901883050-55579094410080624.m3u8.mp4
5794,1,69391360183682900,69391344635743400,32951597816271600,69391344635743424-32951597816271694.m3u8.mp4
5795,1,69392613601097700,69392613093942900,52683441243695100,69392613093942967-52683441243695171.m3u8.mp4
5796,1,69392834015967200,69392833510902900,52341982680327000,69392833510902987-52341982680327061.m3u8.mp4
5797,1,69393008448682000,69392980250732200,49448561904979500,69392980250732219-49448561904979538.m3u8.mp4
5798,1,69395140449056800,69395140101284600,53387635432892200,69395140101284641-53387635432892295.m3u8.mp4
5799,1,69402103719319900,69402092086760200,55204569197583700,69402092086760246-55204569197583765.m3u8.mp4
5800,1,69402493284169900,69402492904935600,53272535766146600,69402492904935683-53272535766146639.m3u8.mp4
5801,1,69402583570757800,69402582988116200,52553573812156600,69402582988116239-52553573812156601.m3u8.mp4
5802,1,69404150229293500,69404149176869700,52553573812156600,69404149176869754-52553573812156601.m3u8.mp4
